gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No
1,0,0,0,-1.1580161531009563,1,1,0.6931228047769863,-0.8578451016349468,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,0,1.6125732136881423,1,0,0.653234272733499,1.654364562139235,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,0,0,-0.1801610824695097,1,0,-0.0115745946579542,-0.1834018237361038,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,-0.9950403079957154,1,1,-0.0132366168264328,-0.7507247851085916,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0,-0.5876006952326126,1,1,0.2094743537497036,-0.4568718739785306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0,0,-0.2616490050221303,1,1,0.9573843295650886,0.0532952512902121,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,0,0.8384379494382472,1,0,1.0953321695488154,1.2176330904364387,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0,0,0,0,-0.5876006952326126,0,1,-0.8176553463700914,-0.6932601177792764,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,0,1,0,1.4495973685829016,0,1,-0.3556131835330314,0.6667223027656825,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1,1,0,1.4495973685829016,1,1,1.055443637505328,1.8964882429862848,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
0,0,0,0,-0.506112772679992,1,0,-1.499084435446331,-0.8278222946348708,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,0,0,-1.2802480369298874,1,1,0.181219976885567,-0.976370114134145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,0,-0.7505765403378537,0,1,-0.6132266196472196,-0.7105767257844635,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,0,0,-1.0357842692720256,1,0,-1.487450280266981,-0.9346337799356558,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,0,0,-0.4246248501273714,1,1,0.8543389551194135,-0.1644307627367905,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0,-0.5876006952326126,1,1,1.0354993714835847,-0.2372708132248515,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1,0,0,0,-0.6283446565089229,1,1,1.025527238472713,-0.2838160907929342,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.7098325790615434,1,0,-1.3212480634191175,-0.8445212401889175,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,1,1,1.5718292524118322,1,0,1.1867433888151402,2.094471117950049,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,0.0643026851883519,1,0,-0.0198847055003474,-0.0780903758166598,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1,0,0,0,0.7569500268856267,1,0,-0.16281861198951,0.33543463522186,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1,0,0,1,0.0235587239120416,0,0,-1.0220840730929637,-0.515902756808952,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1,0,1,0,0.797693988161937,1,1,1.025527238472713,1.2375747638589727,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,1,0,0.5532302205040753,1,1,1.4659631131195507,1.1342927782789904,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,-0.506112772679992,1,1,0.1363453783366441,-0.4027822907572327,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0,-0.9950403079957154,1,1,1.1584890119510036,-0.6453692184426378,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,1,0,0,-1.2802480369298874,1,1,0.3291399498801655,-0.9744068299144488,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,1,0,1.368109446030281,1,1,0.7014329156193795,1.4612126899183198,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,1,1,0,1.1643896396487294,1,0,-1.322910085587596,-0.344810257843052,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,0,0,0,0.7569500268856267,1,1,1.1368827237607813,1.215405093737682,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,0,0.4717422979514547,1,1,0.6648684279128493,0.5925366305090654,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1,-0.2616490050221303,1,1,0.8643110881302852,0.0346330215164691,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,1,1,-0.7505765403378537,1,1,0.8925654649944222,-0.4333786414619391,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,0,0,0.1050466464646622,1,0,-1.4409136595495788,-0.6961278363024284,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,1,1,0,0.1050466464646622,1,1,1.1867433888151402,0.6044486920667738,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,1.6125732136881423,1,1,0.3524082602388664,1.410454072058529,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.2802480369298874,1,1,-0.6448050408483137,-0.9873336226418876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0,-1.0357842692720256,1,1,0.3341260163856011,-0.7932773161175165,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,-0.9542963467194052,0,1,-0.6448050408483137,-0.8225942231734321,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0,1,0,1.1643896396487294,1,1,0.4986662110649859,1.160984619917559,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,0,0,0,-0.9542963467194052,1,1,0.4006069031247464,-0.7146135910901315,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,-0.9950403079957154,0,1,-1.1417496692234248,-0.9074566320854768,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-0.5876006952326126,1,0,-0.2841462302884502,-0.5794778705299066,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,1.4088534073065913,1,0,0.028313937385533,0.8998236999514311,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,-0.6690886177852331,0,1,-0.860867922750536,-0.714238581744796,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,1,1,1.368109446030281,1,1,-1.477478147256109,-0.407569174753571,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,-1.2395040756535771,1,1,0.1596136886953446,-0.949281203776986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,1,1,0.512486259227765,1,1,1.0039209502824906,0.9201183233460452,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False
0,0,1,1,0.1050466464646622,1,1,-0.3273588066688946,-0.1620483504252488,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,0,1,0,0.1865345690172827,1,1,0.8493528886139774,0.5011887658600465,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0,1,1,-0.9542963467194052,1,1,1.2199838321847127,-0.6072726808312261,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,1,0,-1.2802480369298874,0,1,-1.1616939352451685,-0.9941940877241976,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,1.6125732136881423,0,1,0.0249898930485754,1.1136231455390408,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,-1.1580161531009563,1,0,-0.4819268683374076,-0.9115817348841646,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-1.1987601143772668,1,1,0.6814886495976356,-0.8905370927988798,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,1,-1.0357842692720256,1,0,-1.4675060142452372,-0.9411854137923952,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,0,0,0,-0.8320644628904743,1,0,-0.4835888905058862,-0.745408476154133,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,0.7569500268856267,1,1,-1.3245721077560746,-0.4681221543385885,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,0,0,1.1236456783724194,1,1,1.3346633618097383,1.744212389406913,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2395040756535771,1,1,-0.6448050408483137,-0.9716494082575716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,1,1.6125732136881423,1,1,1.6371513964728497,2.649727602152044,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,1.5718292524118322,1,1,1.3944961598749692,2.205915071634387,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,0.3495104141225239,1,1,1.2565483198912426,0.8515136725229472,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False
1,0,0,0,-0.8728084241667845,1,0,-1.4808021915930665,-0.9155965408165774,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,0,-1.1580161531009563,1,1,0.3607183710812596,-0.8739705034843632,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,1,0,0.8384379494382472,1,0,0.4188891469780118,0.8261895120261892,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0,1,1,0.512486259227765,0,1,-0.461982602315664,0.0223018318669154,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,0,0,-0.8728084241667845,1,0,0.3474221937334304,-0.6153022926960516,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,-0.9135523854430948,1,1,1.0122310611248837,-0.5566684785842206,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,1,0.8384379494382472,1,0,-1.304627841734331,-0.4178929614369183,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,0,0,-1.1987601143772668,1,0,-0.3140626293210656,-0.9344793643228708,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,-0.4246248501273714,1,1,-0.1678046784949459,-0.4010175408968314,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,1,1,-0.3838808888510611,1,1,-1.3029658195658524,-0.7802622858970574,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,1,1,0,0.4309983366751445,1,1,1.2033636104999266,0.928743538288756,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,0,1,-1.1987601143772668,1,0,-0.2957803854678007,-0.9378544484308878,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-0.791320501614164,1,1,0.3391120828910372,-0.5664187215629374,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,-0.9542963467194052,1,0,1.1136144134020802,-0.599926909537306,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,0,0,-0.7098325790615434,0,1,-0.8641919670874934,-0.7413274921019551,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,-1.1987601143772668,1,1,0.1446554891790373,-0.903684479258869,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,1,-0.5468567339563023,1,0,-0.5317875333917667,-0.5866251074645316,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-0.9135523854430948,1,1,-1.487450280266981,-0.910964072433024,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,0,1,1,0.960669833267178,1,1,0.6997708934509005,1.1076009366404218,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
0,0,0,0,1.1643896396487294,1,0,0.8260845782552769,1.3347683624205708,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,0.1865345690172827,1,0,-1.4841262359300234,-0.6607004828548736,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,-1.2395040756535771,1,0,0.1396694226736012,-0.942156026215616,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,0,0,-1.2802480369298874,0,1,-1.3179240190821602,-0.9962676688101688,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0,1.5310852911355222,1,1,0.7895200905487467,1.7749852150976595,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,1,0,-0.8728084241667845,1,1,1.155164967614046,-0.5082922730359717,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,0,0,-1.1172721918246462,1,1,0.3690284819236528,-0.849528717917806,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.3431369275747509,1,0,-0.0148986389949118,-0.3197066910788443,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,0,0,-0.506112772679992,1,1,-1.5057325241202455,-0.8251531104710139,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,0,1,0,1.5718292524118322,1,1,1.4543289579402,2.352720200646515,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,-1.2395040756535771,1,0,0.4903561002225927,-0.9404133357284696,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,1.6125732136881423,1,0,-1.5123806127941604,-0.3831715079335239,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,0,0,-1.1172721918246462,1,1,1.1867433888151402,-0.7805931764958827,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,0,-0.7098325790615434,1,0,-1.4974224132778524,-0.8761985001831197,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,0,0,1,-0.4653688114036817,1,0,-1.3328822185984677,-0.8012628092358322,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,1,1,1.368109446030281,1,1,-1.4974224132778524,-0.4141869867300756,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,1,0,-0.3431369275747509,1,1,0.3524082602388664,-0.2362340226818659,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,-0.22090504374582,1,0,-0.1777768115058176,-0.2963237554285279,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-0.7505765403378537,1,0,-1.5024084797832884,-0.8748308190413087,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,1,1,1.4088534073065913,1,1,-1.3262341299245533,-0.2660582953226468,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,0,0,-0.8728084241667845,1,0,-1.3844049058213057,-0.8991843671148458,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,0,0,0,-0.22090504374582,1,0,-0.3772194717232536,-0.3625901126865944,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,0.6347181430566958,1,0,-1.4841262359300234,-0.5736983147370925,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,1,1,0,-1.076528230548336,1,1,0.6449241618911058,-0.778321061050616,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,0,0,-0.3023929662984406,1,0,0.3158437725323362,-0.1460553048153626,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0.2680224915699033,0,0,-0.3306828510058519,-0.0404129662970936,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
1,0,1,0,1.1643896396487294,1,0,-1.3079518860712882,-0.3285524997541056,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,1,1,1.24587756220135,1,0,0.3573943267443021,1.0696808740150503,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1,0,1,1,-1.2802480369298874,1,1,-0.6298468413320059,-0.9871350882825926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,1.24587756220135,1,1,0.5152864327497723,1.1528447111864586,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,0.797693988161937,1,1,-0.0514631267014415,0.4672835091670875,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1,1,0,0,-0.8320644628904743,0,1,-0.7029758167450658,-0.7748797988228336,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,1,-1.2802480369298874,1,0,-1.4974224132778524,-0.9986500811217106,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,0,-0.791320501614164,1,1,0.5219345214236869,-0.5609700563689486,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,0,-0.9542963467194052,1,1,-0.6996517724081085,-0.8283737789662462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-1.2802480369298874,1,0,0.5019902554019434,-0.9721126550959268,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,1,-1.2802480369298874,0,0,-1.150059780065818,-0.9940396721114124,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0,0.8791819107145575,1,1,-1.5240147679735103,-0.5524551382925127,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,0,0,-0.506112772679992,1,1,-0.4320662032830487,-0.5556537474144899,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-0.9135523854430948,1,1,0.3640424154182167,-0.6644285169349712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,1,1,0,1.4495973685829016,1,1,-0.1378882794623305,0.7467537089348786,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1,-0.6690886177852331,1,0,-1.499084435446331,-0.8743234534564435,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,1,1,0.2680224915699033,1,0,-0.4569965358102282,-0.0958702306602024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,-0.7505765403378537,1,1,0.0216658487116183,-0.5937061662793917,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,1,0.7162060656093164,1,0,-1.4841262359300234,-0.5966621222955636,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,0,0,0,-0.3023929662984406,1,1,-1.5057325241202455,-0.779578445326152,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.0235587239120416,1,1,0.4720738563693278,0.1294883265130357,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1,0.1050466464646622,1,0,-1.499084435446331,-0.6851202090481756,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,1,1,0,-1.1580161531009563,1,1,0.6133457406900117,-0.8714557349332914,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1,0,1,0,0.7569500268856267,1,1,0.3457601715649518,0.7138190646651404,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,1.2051336009250395,1,1,-1.5157046571311177,-0.5116232383974789,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,0,0,0,-1.1987601143772668,1,1,-0.4835888905058862,-0.9401706826226645,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,1.5718292524118322,1,0,0.7695758245270033,1.8009490974188131,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,1.1643896396487294,1,0,0.975666573418354,1.5214568382777671,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,1,0,1.5718292524118322,1,1,1.67371588417938,2.556592928269368,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,-1.1580161531009563,1,0,-0.275836119446057,-0.903640360512359,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.2802480369298874,1,1,-0.3340068953428092,-0.9832085198431998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,-0.6283446565089229,1,0,0.5003282332334644,-0.3952821038505275,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False
0,0,0,0,1.3273654847539706,1,1,1.3379874061466956,1.96811502794532,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False
1,0,0,0,-1.1580161531009563,1,1,0.8510149107824564,-0.8500140241294163,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0,0,0,-0.7098325790615434,1,0,-1.509056568457203,-0.8797279999039223,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,1,0,0.0235587239120416,1,1,1.3163811179564735,0.4969092474485733,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,0,1.2866215234776603,1,1,1.4526669357717217,2.0283812356780224,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False
0,0,0,0,-0.9950403079957154,1,0,1.025527238472713,-0.6640755669628909,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.1987601143772668,1,1,0.3490842159019089,-0.8996696733264562,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,0,0,-1.2802480369298874,1,1,-0.6348329078374417,-0.9872012664023576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,0.1050466464646622,1,1,1.0620917261792426,0.4941738851649515,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
1,0,1,0,1.1643896396487294,1,1,1.0537816153368496,1.4958017871821838,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
0,0,1,1,0.5532302205040753,1,1,-1.4907743246039378,-0.5983386346629449,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,1,0,1.5718292524118322,0,1,-0.5899583092885189,0.4324958775439281,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,1,0,1.6125732136881423,1,1,0.6515722505650204,1.6823137880533396,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,-1.2802480369298874,1,1,0.4953421667280288,-0.9722008925889472,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,0,-1.2395040756535771,1,0,-1.4891123024354591,-0.99059840988363,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,0,1.0421577558197987,1,0,0.1762339103801309,0.7789824532604561,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,-1.2395040756535771,1,1,-0.3439790283536809,-0.9688478678541846,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,0.8791819107145575,1,1,1.6886740836956873,1.8299351138759032,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False
0,0,0,0,-0.9135523854430948,1,0,-0.4520104693047921,-0.7875418790712125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-0.9135523854430948,1,0,-1.477478147256109,-0.9295821834602572,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,0,0,1,-1.2802480369298874,1,1,-0.4902369791798008,-0.9852821009291712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0,0.8791819107145575,1,0,1.3878480712010548,1.5353321840551717,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
1,1,1,1,0.227278530293593,1,0,1.2083496770053626,0.643493782728151,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,1,0,0,1.5718292524118322,0,1,-0.2774981416145356,0.7509229304800764,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
1,0,1,1,0.1865345690172827,0,1,-0.8176553463700914,-0.3343982336666847,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
0,0,0,0,0.5939741817803856,1,0,0.3075336616899431,0.5351602006727703,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
