Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No
1,0,1,0,0,-0.9135523854430948,0,1,-1.000477784902741,-0.8618599075673596,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,0,1,-1.2395040756535771,1,0,-1.4758161250876303,-0.9884365913046383,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,1,1,0.9606698332671781,1,1,-1.495760391109374,-0.5132776913916052,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,1,0,1,0,1.6125732136881425,1,1,1.4493428914347644,2.398383103284397,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0,0,-1.2802480369298874,1,0,0.32913994988016554,-0.9744068299144487,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,1,1,1,0,0.4717422979514547,1,1,-1.5107185906256815,-0.6335674537512045,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,1,0,0,0,-0.9135523854430948,1,0,-1.4974224132778524,-0.9154862439503023,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,0,0,1.6125732136881425,1,0,-1.494098368940895,-0.374656589857088,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,1,0,0,0,1.368109446030281,1,1,-0.3323448731743307,0.5216598642407007,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,1,0,-0.3431369275747509,1,1,1.205025632668405,0.04786864546947847,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,0,0,-0.5876006952326126,1,1,0.8244225560867979,-0.2869044030486364,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1,1,0,0,0,-0.42462485012737144,1,1,-0.34397902835368094,-0.5099908447766079,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1,0,1.2866215234776603,1,1,0.9906247729346612,1.617128340084769,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0,0,1,1,-0.42462485012737144,0,0,-0.8508957897396641,-0.6323983069686887,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,1,1,0,0.22727853029359305,1,1,1.2565483198912426,0.7614452515227188,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,0,0,-1.1172721918246462,1,0,-1.4808021915930663,-0.9589211498894277,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,1,0,0,-1.076528230548336,1,1,1.1119523912336016,-0.7600338406222082,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,1,0,0,0,-1.2802480369298874,1,1,0.18288199905404562,-0.9763480547608898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,1,0,-0.5876006952326126,1,0,-0.2658639864351854,-0.5332414241873942,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,-0.8728084241667845,1,0,-0.36558531654390336,-0.7199078406713351,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,1,1,0,0,1.4088534073065913,1,1,-0.008250550320997212,0.8677273118653835,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,0,0,1.4088534073065913,1,1,1.2166597878477559,2.01082197456703,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,1,1,0,1.6125732136881425,1,1,-1.2996417752288951,-0.15260693867210218,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,0,0,0,0.5939741817803856,1,0,0.354070282407345,0.5566901489696652,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0,0,0.8791819107145575,1,0,0.24271479711927632,0.7071130151956159,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,0,1,1,0,-0.8320644628904743,1,1,1.1069663247281656,-0.5396165830580936,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,0,0,-0.05792919864057891,1,1,0.6632064057443707,0.145635787735707,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,0,-0.8728084241667845,1,0,-0.024870772005783543,-0.6835539935470696,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,0,0.3087664528462136,0,1,-0.29910442980475804,-0.07674475404810405,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,1,1,1,-0.8728084241667845,1,1,0.34576017156495187,-0.6653108918651718,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,0,0,-1.1172721918246462,1,1,0.9208198418585588,-0.8076379681065317,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1,0,0,0,-1.2802480369298874,1,1,-1.4974224132778524,-0.9986500811217106,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,1,1,-0.506112772679992,1,0,-1.499084435446331,-0.8328297723637593,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,1,1,-0.9950403079957154,1,0,-1.5007464576148097,-0.9324719613566642,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,0,0,-1.2802480369298874,1,1,0.31584377253233625,-0.9745833049004886,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,1,0,0,1.6125732136881425,1,0,1.5573743323858755,2.497187036093611,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,1,0,-1.076528230548336,1,1,0.8709591768041999,-0.7730929895891774,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1,1,1,1,0,0.3087664528462136,1,0,1.2316179873640631,0.7954608050819528,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,1,0,-0.38388088885106114,1,1,0.29423748434211433,-0.2826028252639084,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1,0,0,0,-0.09867315991688919,1,1,1.0039209502824906,0.25107959189468093,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,0,-0.13941712119319946,1,1,0.3723525262606099,-0.030023001493981235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,0,1,0,1.082901717096109,0,1,-0.6813695285548437,0.16917313899880848,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,1,1,0,0.3495104141225239,1,1,0.6299659623747981,0.43688569282167633,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,0,1.0421577558197987,1,1,1.0969941917172938,1.4009906009321276,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
0,0,0,1,0,-1.2802480369298874,1,1,-1.4675060142452372,-0.9982530124031203,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,1,1,-1.1580161531009565,1,0,-0.6647493068700573,-0.9325160801031742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,1,1.1643896396487294,1,1,-1.322910085587596,-0.3463102952243931,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,1,0,0,0,-0.9135523854430948,1,1,0.1729098660431739,-0.6808848093832127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,0,0.2680224915699033,1,1,-0.5633659545928605,-0.17510749939221795,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,0,1,1,-0.05792919864057891,1,1,-1.504070501951767,-0.7166430534295928,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,1,0,-1.2395040756535771,0,1,-0.987181607554912,-0.9770318953317955,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,1,0,-0.05792919864057891,1,1,0.4820459893801996,0.08854612975172692,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False
1,1,0,0,0,-1.1580161531009565,0,1,-0.6730594177124505,-0.9304645583904577,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,0,0,0,0.02355872391204165,1,1,0.8593250216248496,0.3116105121064433,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,0,1,-1.1580161531009565,1,1,-1.4758161250876303,-0.9699728958901904,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,0,0,1,1,-0.01718523736426863,1,0,0.2925754621736353,0.014801644960210162,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,0,1.6125732136881425,1,1,1.5291199555217385,2.4701863632294723,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,0,0,0,-0.8728084241667845,1,0,0.17955795471708852,-0.6720390007079515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,1,1,0,-0.38388088885106114,1,0,0.7313493146519946,-0.13564328063899536,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,0,0,0,-1.076528230548336,1,1,1.1086283468966447,-0.7570117064862711,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,0,-1.2802480369298874,1,1,0.1579516665268661,-0.9766789453597151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,0,0,-0.7098325790615434,1,0,1.0271892606411914,-0.3671564029503827,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,1,0,1,0,1.6125732136881425,1,0,-1.2979797530604165,-0.18490186111744483,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,0,1,1,0.10504664646466222,1,0,-1.346178395946297,-0.6448839122310275,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,1,0,1,1,0.7162060656093164,1,0,-0.3290208288373734,0.14594461896127714,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,0,0,-1.2802480369298874,1,1,0.4886940780541142,-0.972289130081967,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1,0,1,0,0,-1.2395040756535771,1,1,0.354070282407345,-0.9374794390855526,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,1,1,0.3495104141225239,1,0,0.45379161251606304,0.3719870167054206,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0,0,0.02355872391204165,0,1,-0.33899296184824507,-0.21159370275601355,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,1,0,0,1,0.22727853029359305,1,1,1.1451928346031743,0.6590677002461921,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,1,1,0,1.1236456783724194,1,1,1.3147190957879948,1.7895223420727149,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False
0,1,0,1,1,-0.3023929662984406,1,1,-0.32237274016345874,-0.3605385909738781,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,1,0,1,0,1.5310852911355222,1,0,1.2033636104999266,2.118670250410801,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,0,1,0,1.1236456783724194,1,1,1.4842453569728156,1.8924954964271272,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,1,0,0.06430268518835193,1,0,-0.019884705500347457,-0.07809037581665987,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0,0,1,0,-0.22090504374582004,1,1,0.375676570597567,-0.0837816941164539,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,0,1.1236456783724194,1,0,-1.4691680364137156,-0.5251456342028035,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,1,1,1,0,-0.6283446565089229,1,1,0.38731072577691766,-0.46320291410272,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,1,0,1.5718292524118322,1,1,0.9607083739020461,1.8980103397408812,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1,0,1,1,0.9606698332671781,1,1,1.2764925859129865,1.5840613395755008,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,1,0,1,0,1.1643896396487294,1,1,0.974004551249875,1.480183750917633,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,1,0,1,1,-0.7098325790615434,0,1,-1.150059780065818,-0.8001598405730813,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,0,1.5310852911355222,0,0,-0.008250550320997212,0.980141877972942,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,1,-1.2802480369298874,0,0,-1.3328822185984677,-0.9964662031694641,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,1,1,0.3902543753988342,1,0,-0.03650492718513379,0.21179184812749832,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
0,0,0,0,0,-1.2802480369298874,1,0,-1.4907743246039378,-0.9985618436286906,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,1,0,0,-1.2395040756535771,1,1,0.6399380953856697,-0.925280605675529,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,1,0,1,0,1.6125732136881425,1,0,-1.4658439920767583,-0.34906771688127003,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,1,0,1,0,0.797693988161937,1,1,0.35240826023886646,0.6980245534145493,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
0,0,0,1,1,1.0014137945434884,1,0,-0.3772194717232536,0.339581797393803,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1,0,0,0,-1.0357842692720256,1,0,-1.5057325241202457,-0.9506268255455419,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,1,0,0,0,0.5939741817803856,1,0,0.9972728616085759,0.993796630017797,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,0,1.3273654847539706,1,1,1.3379874061466956,1.9681150279453201,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False
0,0,0,1,1,1.6125732136881425,1,1,-1.3794188393158697,-0.2912500995798744,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,0,1.4495973685829016,1,1,-1.3511644624517327,-0.3460897014918429,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,1,0,0,0,-1.2802480369298874,1,1,-1.35448850678869,-0.9967529750217792,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,0,0,0,-1.1580161531009565,1,1,0.17955795471708852,-0.9023829762368231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,1,0,0.18653456901728277,1,1,1.1535029454455674,0.6523837101499224,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,0,0,1.6125732136881425,1,1,-1.4508857925604508,-0.38114204559406245,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,1,1,1,0,0.6347181430566958,1,1,0.8726211989726784,0.9209565795297358,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,1,1,-1.0357842692720256,1,1,0.13966942267360125,-0.7837256074980948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,0,-1.2802480369298874,1,0,-1.504070501951767,-0.9987383186147306,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,1,1,0.10504664646466222,1,1,0.2875893956681997,0.16668042982099168,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False
0,1,0,0,0,0.4717422979514547,1,0,1.173447211467311,0.9243096042644983,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,1,0,0.18653456901728277,0,0,-0.6448050408483137,-0.3045077829061388,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,1,1,1.3273654847539706,1,0,-0.1146199691036296,0.701840824987667,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,1,1,1.082901717096109,1,0,0.023327870880096913,0.6697223775283646,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0,0,0,0,-0.42462485012737144,0,1,-0.47195473532653576,-0.5338370272652796,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,0,0,1,-1.2802480369298874,1,1,0.18786806555948168,-0.976281876641125,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,1,0,0.8791819107145575,0,0,-1.1434116913919037,-0.29204423701705506,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,0,0,0.4717422979514547,1,1,1.5523882658804395,1.1611390355303441,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,1,1,-1.076528230548336,1,0,-1.485788258098502,-0.9630903714346257,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,0,0,0,0.7162060656093164,1,0,-1.4974224132778524,-0.5710070711999807,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,0,-0.791320501614164,1,0,-1.5123806127941604,-0.8928092082441463,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,0,0,0,-1.1987601143772668,0,0,-1.3312201964299892,-0.9778260327689761,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0,-1.2802480369298874,1,0,-1.477478147256109,-0.9983853686426505,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,0,1,-0.22090504374582004,1,0,-1.499084435446331,-0.7826667575818541,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,1,0,1,1,1.5718292524118322,1,0,1.4792592904673796,2.4263323291985017,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,0,1,0,-0.7505765403378537,1,0,-0.6713973955439717,-0.7244520715618683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1,0,0,0,-0.05792919864057891,1,1,1.2166597878477559,0.37957544110514607,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,1,0,-0.506112772679992,1,1,1.055443637505328,-0.16837939054943823,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,0,0,0,0,-0.8320644628904743,1,0,-0.69798975023963,-0.7687031743114293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,1,0.3087664528462136,0,0,-0.8159933242016129,-0.31732427876730274,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,1,0,0,0,-1.076528230548336,0,1,-1.1400876470549464,-0.9152877095910072,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,1,1,1.6125732136881425,1,1,-1.495760391109374,-0.38323768605328895,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,1,0,0,0,-1.2802480369298874,1,0,-0.525139444717852,-0.9857453477675265,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,0,-1.1580161531009565,1,1,0.17457188821165245,-0.8896105991221691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,0,-1.2802480369298874,1,1,0.41057903613561864,-0.9733259206249528,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,1,0,1.2866215234776603,1,1,0.375676570597567,1.1186306232679295,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,0,-0.8320644628904743,1,1,1.17510923363579,-0.49368896794115147,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,1,0,0,0,-1.1580161531009565,1,1,0.5385547431084732,-0.8569847860780013,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,1,0,1.5718292524118322,1,1,1.419426492402149,2.39575803786705,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,0,0,1.2866215234776603,1,0,-1.504070501951767,-0.4602248987132929,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,1,0,1,0,0.02355872391204165,1,1,0.2643210853094987,0.07242072790231054,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,0,-1.2802480369298874,1,1,0.17789593254861,-0.976414232880655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,1,0,-1.1987601143772668,1,0,-1.4608579255713225,-0.9755980360702194,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,1,0,1.5310852911355222,1,1,1.228293943027106,2.1115230134761758,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False
0,0,0,1,0,0.7569500268856267,0,1,-0.5035331565276299,0.11914248045643334,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,0,1,1,-1.1580161531009565,1,1,-0.461982602315664,-0.907831641430812,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,1,1,1.4088534073065913,1,1,-1.509056568457203,-0.44079059087562433,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,0,1,1,1.4495973685829016,1,0,1.5606983767228326,2.3065278730505128,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,1,0,1.2051336009250397,1,0,-1.367784684136519,-0.3823111923765783,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,1,1,1,0,1.368109446030281,1,1,1.1717851892988325,2.0244326078653745,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
1,1,1,1,0,0.8384379494382472,1,1,-0.1578325454840742,0.4175175631037727,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1,0,1,0,0,-1.2802480369298874,1,1,0.15961368869534465,-0.9766568859864602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0,1,0,-1.1580161531009565,0,1,-0.5400976442341598,-0.9186848530722795,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,0,0,0,1.2866215234776603,1,1,0.6482482062280629,1.3260990287313499,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,0,0,1,0,-1.1987601143772668,1,1,-0.6215367304896128,-0.9499429849746364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,0,1.5718292524118322,0,1,-0.2774981416145356,0.7509229304800764,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
0,1,0,0,0,-1.2395040756535771,1,1,-1.5007464576148097,-0.9902454599115497,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,0,0,1,-0.22090504374582004,1,1,0.4886940780541142,-0.04533220653296189,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1,1,1,0,0,-0.9542963467194051,1,1,0.6731785387552424,-0.6780170908600607,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,1,1,0.1457906077409725,1,0,-1.4808021915930663,-0.6906129929886745,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,1,0,0,0,-1.0357842692720256,1,1,0.978990617755311,-0.7122091194053347,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,1,0,1.3273654847539706,1,0,0.377338592766046,1.1674921350277887,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,0,1,1,0.02355872391204165,1,1,-1.5073945462887242,-0.7425407576309809,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,0,0.8791819107145575,1,1,1.436046714086935,1.5341630372726556,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,0,-1.2802480369298874,1,0,-1.4924363467724167,-0.9985839030019455,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,0,1,0,0,-0.7098325790615434,1,1,0.32082983903777235,-0.5018950547920171,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1,1,0,1,0,-1.1580161531009565,1,1,1.1767712558042684,-0.8219765607222916,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,1,0,-0.26164900502213034,1,0,0.6698544944182854,-0.050097031156045316,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,1,1,-0.9135523854430948,1,1,0.7994922235596185,-0.5973018441199591,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
